股票名称,股票代码
VANGUARD FUNDS PLC VANGUARD FTS,'VFEA
巴莱特开发公司,'BDEV
AMUNDI ETF AMUNDI ETF DAX UCITS,'CG1
HSBC ETFS PLC HSBC MSCI CHINA A,'HMCA
TATA STEEL LIMITED GDR (EACH RE,'TTST
POLAR CAPITAL HOLDINGS PLC ORD,'POLR
WINCANTON PLC ORD 10P,'WIN
VANGUARD FUNDS PLC VANGUARD FTS,'VWRA
ISHARES PLC ISH CORE MSCI EM IM,'EIMU
ISHARES PLC ISHARES CORE S&P 50,'IDUS
JLEN ENVIRONMENTAL ASSETS GROUP,'JLEN
GEM DIAMONDS LIMITED ORD USD0.0,'GEMD
ISHARES VI PLC ISHRS EDGE MSCI,'EMMV
WISDOMTREE COMMODITY SECURITIES,'AGCP
ISHARES IV PLC ISHS TA-35 ISRAE,'ISRL
WISDOMTREE ISSUER PLC  WT EUROP,'DFEE
DECHRA PHARMACEUTICALS PLC ORD,'DPH
COUNTRYSIDE PROPERTIES PLC ORD,'CSP
JPMORGAN EURO SMALL CO. TRUST P,'JESC
INVESCO MARKETS III PLC INVESCO,'SBUY
GENUS PLC ORD 10P,'GNS
GREENCOAT UK WIND PLC ORD 1P,'UKW
ISHARES III PLC ISHARES MSCI WO,'IWDG
VANGUARD FUNDS PLC VANGUARD FTS,'VEUA
ISHARES IV PLC ISHS EDGE MSCI W,'IWQU
LIONTRUST ASSET MANAGEMENT PLC,'LIO
ISHARES IV PLC ISH FLN ANGELS H,'WIAU
ISHARES II PLC ISHR DW JNES GLB,'IGSU
OSSIAM LUX OSSIAM ISTOXX EURP M,'LEMV
POLLEN STREET SECURED LENDING P,'PSSL
GOLD BULLION SECURITIES LD GOLD,'GBSS
KINGSPAN GROUP PLC ORD EUR0.13,'KGP
FIRST TRUST GLOBAL FUNDS PUBLIC,'FEUD
威格斯,'VCT
HARBOURVEST GLOBAL PRIVATE EQUI,'HVPE
ISHARES V PUBLIC LIMITED COMPAN,'ICDU
HSBC ETFS PLC HSBC MSCI WORLD U,'HMWD
ISHARES V PUBLIC LIMITED COMPAN,'IGWD
SSGA SPDR ETFS EUROPE I PLC SPD,'EMRD
INVESCO MARKETS PLC INVESCO STO,'S600
PACIFIC HORIZON INVESTMENT TRUS,'PHI
LYXOR INDEX FUND LYXOR MSCI DIG,'EBUY
ISHARES V PUBLIC LIMITED COMPAN,'IOGP
PERSONAL ASSETS TRUST PLC ORD,'PNL
LAW DEBENTURE CORPORATION PLC O,'LWDB
VANGUARD FUNDS PLC VANGUARD FTS,'VDPX
ISHARES VII PLC ISHRS MSCI EMU,'CEU
SEQUOIA ECONOMIC INFRASTRUCTURE,'SEQI
XTRACKERS X MSCI EMU,'XD5E
LYXOR INDEX FUND LYXOR MSCI MIL,'GENY
WETHERSPOON ( J.D.) PLC ORD 2P,'JDW
DIPLOMA PLC ORD 5P,'DPLM
MULTI UNITS LUXEMBOURG LYXOR MS,'UESG
ISHARES VI PLC ISHRS GLOBAL AAA,'IAAA
耶弗拉兹公司,'EVR
XTRACKERS X MSCI EMU GBP,'XD5S
MERCANTILE INVESTMENT TRUST (TH,'MRC
FDM GROUP (HOLDINGS) PLC ORD 1P,'FDM
ISHARES V PUBLIC LIMITED COMPAN,'IEDY
BLUEFIELD SOLAR INCOME FUND LIM,'BSIF
POLYMETAL INTERNATIONAL PLC ORD,'POLY
FIDELITY UCITS ICAV SUSTAIN RES,'FEUR
AMUNDI INDEX SOLUTIONS AMUNDI S,'LUXG
CONTOURGLOBAL PLC ORD 1P,'GLO
HSBC ETFS PLC HSBC FTSE EPRA/NA,'HPRD
WISDOMTREE MULTI ASSET ISSUER P,'2UKL
ISHARES IV PLC ISHARES AUTOMAT,'RBOD
WISDOMTREE METAL SECURITIES WIS,'PHGP
ESSENTRA PLC ORD 25P,'ESNT
INTERNATIONAL PUBLIC PARTNERSHI,'INPP
ISHARES V PUBLIC LIMITED COMPAN,'IUUS
安托法加斯塔公司,'ANTO
XTRACKERS (IE) PUBLIC LIMITED C,'XDN0
FINSBURY GROWTH & INCOME TRUST,'FGT
ISHARES VII PLC ISHRS CORE EURO,'CSX5
MULTI UNITS LUXEMBOURG LYXOR MS,'WESG
ISHARES PLC ISHARES EUR STOXX S,'DJSC
XTRACKERS (IE) PUBLIC LIMITED C,'XDUS
HSBC ETFS PLC HSBC MSCI AC FAR,'HMAD
PENNON GROUP PLC ORD 40.7P,'PNN
UBS (IRL) ETF PLC UBS ETF MSCI,'UKSR
UBS (IRL) ETF PLC UBS (IRL) ETF,'GENE
CARETECH HOLDINGS PLC ORD 0.5P,'CTH
WISDOMTREE COMMODITY SECURITIES,'NICK
ISHARES V PUBLIC LIMITED COMPAN,'IWDE
HANETF ICAV EMQQ EM INTERNET &,'EMQP
AMUNDI INDEX SOLUTIONS AMUNDI M,'AUEG
木星基金管理,'JUP
HSBC ETFS PLC HSBC MSCI TURKEY,'HTRD
LONDONMETRIC PROPERTY PLC ORD 1,'LMP
ISHARES II PLC ISH JPM ESG $EM,'EMSA
苏格兰和南方能源公司,'SSE
ISHARES VI PLC ISHRS EDGE MSCI,'IMV
XTRACKERS X MSCI INDIA SWAP $,'XCS5
SSGA SPDR ETFS EUROPE II PLC SP,'WMAT
ISHARES V PUBLIC LIMITED COMPAN,'IUSE
TR EUROPEAN GROWTH TRUST PLC OR,'TRG
施乐辉公司,'SN.
ISHARES II PLC ISH DEV MKT PROP,'DPYA
ISHARES III PLC ISHRS CORE MSCI,'IWDA
ISHARES IV PLC ISHS HEALTHCARE,'HEAL
ISHARES PLC ISHARES MSCI KOREA,'IDKO
LYXOR INTERNATIONAL ASSET MANAG,'CSHD
XTRACKERS X MSCI EMERGING MARKE,'XMMD
SSGA SPDR ETFS EUROPE II PLC SP,'MAGI
UBS ETFS PLC UBS ETFS PLC - CMC,'UC15
英美资源公司,'AAL
XTRACKERS (IE) PUBLIC LIMITED C,'XUEK
LEVERAGE SHARES PUBLIC LIMITED,'VISE
ISHARES PLC ISHARES MSCI AC FE,'IDFF
MARSHALLS PLC ORD 25P,'MSLH
INVESCO MARKETS PLC INVESCO CON,'XLYS
DIXONS CARPHONE PLC ORD 0.1P,'DC.
COMPUTACENTER PLC ORD 7 5/9P,'CCC
NATWEST GROUP PLC ORD 100P,'NWG
BLACKROCK FRONTIERS INVESTMENT,'BRFI
VANGUARD FUNDS PLC VANGUARD FTS,'VDEM
NATIONAL EXPRESS GROUP PLC ORD,'NEX
INVESCO MARKETS PLC INVESCO MOR,'MLPQ
ISHARES IV PLC ISHS EDGE MSCI W,'IWFM
FIRST TRUST GLOBAL FUNDS PUBLIC,'BLOK
QUILTER PLC ORD GBP0.07,'QLT
HSBC ETFS PLC HSBC MSCI EMERGIN,'HMEM
MULTI UNITS LUXEMBOURG LYXOR MS,'EMXC
FORTERRA PLC ORD 1P,'FORT
VIETNAM ENTERPRISE INVESTMENTS,'VEIL
弗格森,'FERG
ROTORK PLC ORD 0.5P,'ROR
ISHARES VII PLC ISHRS MSCI EM A,'CEMA
联合集团,'UTG
ISHARES IV PLC ISHS EDGE MSCI E,'IEVL
ISHARES PLC ISHARES MSCI EM UCI,'IDEM
VANGUARD FUNDS PLC VANGUARD EUR,'VX5E
KRANESHARES ICAV CSI CHINA INTE,'KWEB
MULTI UNITS LUXEMBOURG LYXOR ET,'HLTW
微焦点国际集团,'MCRO
桑坦德银行(UK),'BNC
INVESCO MARKETS PLC INVESCO MSC,'MXFS
ISHARES II PLC ISHRS MSCI EM IS,'ISDE
JPMORGAN ETFS (IRELAND) ICAV JP,'JREE
ISHARES IV PLC ISHS EDG MSCI EU,'IEFM
RATHBONE BROTHERS PLC ORD 5P,'RAT
可再生能源基础设施集团,'TRIG
XTRACKERS X MSCI EUROPE USD,'XEOU
WISDOMTREE COMMODITY SECURITIES,'SOYO
INVESCO MARKETS PLC INVESCO MOR,'MLPP
IP GROUP PLC ORD 2P,'IPO
INVESCO MARKETS PLC INVESCO FTS,'S100
SSGA SPDR ETFS EUROPE II PLC SP,'WDSC
UBS (IRL) ETF PLC UBS ETF ACWI,'AWSR
JUST EAT TAKEAWAY.COM N.V. ORD,'JET
ISHARES VII PLC ISHRS DOW JONES,'CIND
ISHARES VII PLC ISHRS MSCI EMU,'CEU1
SISTEMA PJSFC GDR (EACH REPR 20,'SSA
HSBC ETFS PLC HSBC MSCI CANADA,'HCAN
PIMCO FIXED INCOME SOURCE ETFS,'EMLI
INVESCO MARKETS PLC INVESCO MSC,'MSAU
BALFOUR BEATTY PLC ORD 50P,'BBY
XTRACKERS X MSCI MEXICO $,'XMES
ISHARES III PLC ISHARES MSCI EM,'IEMA
CALEDONIA INVESTMENTS PLC ORD 5,'CLDN
ISHARES IV PLC ISHS EDGE MSCI W,'IFSW
AUTO TRADER GROUP PLC ORD 1P,'AUTO
VIVO ENERGY PLC ORD USD0.50,'VVO
ISHARES PLC ISHARES UK DIVIDEND,'IUKD
LYXOR INDEX FUND LYXOR MSCI SMA,'IQCT
VANGUARD FUNDS PLC VANGUARD FTS,'VMID
VANGUARD FUNDS PLC VANGUARD FTS,'VMID
ISHARES PLC ISHARES MSCI E.EUR,'IDEE
联合公用事业集团,'UU.
ISHARES II PLC ISHRS DEV MRKTS,'IDWP
MULTI UNITS LUXEMBOURG LYXOR MS,'TURU
ISHARES VI PLC ISHRS EDGE MSCI,'MVEU
VANGUARD FUNDS PLC VANGUARD FTS,'VWRD
GEORGIA CAPITAL PLC ORD 1P,'CGEO
ISHARES PLC ISHARES CORE EM IMI,'EIMI
INTERNATIONAL BIOTECHNOLOGY TRU,'IBT
GENESIS EMERGING MARKETS FUND L,'GSS
CLOSE BROTHERS GROUP PLC ORD 25,'CBG
ISHARES II PLC ISH JPM $ EM BON,'EMHG
CIVITAS SOCIAL HOUSING PLC ORD,'CSH
UBS ETF UBS ETF MSCI EMU (EUR),'UB06
PIMCO FIXED INCOME SOURCE ETFS,'EMLB
ISHARES III PLC ISH JPM LOC EM,'EMGA
ISHARES II PLC ISHARES CORE MSC,'IMEU
HSBC ETFS PLC HSBC FTSE 250 UCI,'HMCX
LSL PROPERTY SERVICES PLC ORD 0,'LSL
AEW UK REIT PLC ORD GBP0.01,'AEWU
MULTI UNITS LUXEMBOURG LYX ETF,'CRAL
ISHARES PLC ISHARES FTSE 250 UC,'MIDD
ISHARES VII PLC ISHRS MSCI EMU,'EMUU
M&G CREDIT INCOME INVESTMENT TR,'MGCI
康帕斯集团,'CPG
ISHARES IV PLC ISH FLN ANGELS H,'WIGG
XTRACKERS X STOXX600 BANKS SWAP,'XS7R
VANGUARD FUNDS PLC VANGUARD FTS,'VAPU
IWG PLC ORD 1P,'IWG
XTRACKERS X GLOBAL SELECT DIV 1,'XGSD
WISDOMTREE ISSUER PLC  WT EUROP,'EEIE
Admiral集团,'ADM
ISHARES II PLC IS JPM $ EM BOND,'JPEA
ISHARES II PLC IS WORLD QUALITY,'WQDV
MULTI UNITS LUXEMBOURG LYX ETF,'DAXX
LYXOR INDEX FUND LYXOR MSCI MIL,'MILL
VANGUARD FUNDS PLC VANGUARD USD,'VDEA
ISHARES PLC ISHARES MSCI TAIWAN,'ITWN
HSBC ETFS PLC HSBC MSCI CHINA U,'HMCD
HARWORTH GROUP PLC ORD 10P,'HWG
ISHARES PLC ISHARES EURO PTY YL,'IPRP
IQE PLC ORD 1P,'IQE
壳牌A,'RDSA
VANGUARD FUNDS PLC VANGUARD FTS,'VHVG
ISHARES III PLC ISH MSCI WLD SM,'WSML
XTRACKERS (IE) PUBLIC LIMITED C,'XZW0
布卢姆斯伯里出版,'BMY
ISHARES PLC ISH GLB CORP BND ET,'CRPA
ISHARES III PLC ISHRS MSCI TRGT,'UKRE
JOHN LAING GROUP PLC ORD 10P,'JLG
LYXOR INTERNATIONAL ASSET MANAG,'WLDL
ISHARES II PLC ISHRS MSCI WRLD,'ISDW
ISHARES V PUBLIC LIMITED COMPAN,'BNKS
LEGAL & GENERAL UCITS ETF PUBLI,'LGUG
VANGUARD FUNDS PLC VANGUARD FTS,'VMIG
LYXOR INTERNATIONAL ASSET MANAG,'INRU
ABCAM PLC ORD 0.2P,'ABC
HSBC ETFS PLC HSBC MSCI INDONES,'HIDD
ISHARES V PUBLIC LIMITED COMPAN,'ISAC
ISHARES IV PLC ISH MSCI EU ESG,'SAEU
FORESIGHT SOLAR FUND LIMITED OR,'FSFL
JPMORGAN ETFS (IRELAND) ICAV JP,'JPMB
摩根新材料,'MGAM
JPMORGAN GLOBAL CORE REAL ASSET,'JARA
WISDOMTREE COMMODITY SECURITIES,'LNGA
ISHARES VI PLC ISHRS EDGE S&P 5,'SPMV
ELECTROCOMPONENTS PLC ORD 10P,'ECM
FIDELITY SPECIAL VALUES PLC ORD,'FSV
SSGA SPDR ETFS EUROPE II PLC SP,'SXLU
ISHARES II PLC ISHRS GLOBAL WAT,'DH2O
F&C INVESTMENT TRUST PLC ORD 25,'FCIT
ISHARES VII PLC ISHRS MSCI KORE,'CSKR
ISHARES III PLC ISHRS EM LOCAL,'IEML
ISHARES II PLC ISH DEV MKTS PPT,'DPYG
MERCHANTS TRUST PLC ORD 25P,'MRCH
SSGA SPDR ETFS EUROPE II PLC SP,'WHEA
ISHARES III PLC ISHRS GLOBAL GO,'IGLO
ISHARES VI PLC ISHRS JPMRGN $ E,'EMBE
HSBC ETFS PLC HSBC MSCI TAIWAN,'HTWN
ISHARES VII PLC ISHRS CORE MSCI,'CPXJ
ISHARES PLC ISHS MSCI N.AMERICA,'INAA
AVI GLOBAL TRUST PLC ORD 10P,'AGT
FIDELITY UCITS ICAV SUSTAIN RES,'FUSS
ISHARES IV PLC ISHS EDGE MSCI E,'IEQU
VANGUARD FUNDS PLC VANGUARD S&P,'VUAG
SSGA SPDR ETFS EUROPE I PLC SPD,'EDVD
SCHRODER INCOME GROWTH FUND PLC,'SCF
ISHARES II PLC ISHR DW JNES EUR,'IESG
ISHARES III PLC ISHARES GL GOVT,'IGLA
REAL ESTATE CREDIT INVESTMENTS,'RECI
ISHARES IV PLC ISH MSCI WORLD E,'EEWG
PAO NOVATEK GDR (EACH REPR 10 O,'NVTK
INVESCO MARKETS PLC INVESCO BLO,'CMOP
嘉能可,'GLEN
VANGUARD FUNDS PLC VANGUARD FTS,'VERX
SPEEDY HIRE PLC ORD 5P,'SDY
MURRAY INCOME TRUST PLC ORD 25P,'MUT
ISHARES II PLC ISHRS GLOBAL INF,'IDIN
XTRACKERS X FTSE 100,'XDUK
ISHARES II PLC ISHRS J.P. MORGA,'IEMB
FAIR OAKS INCOME LIMITED 2017 S,'FAIR
SSGA SPDR ETFS EUROPE I PLC SPD,'FTAL
JAMES HALSTEAD PLC ORD 5P,'JHD
VANGUARD FUNDS PLC VANGUARD FTS,'VEUR
ISHARES PLC ISHARES MSCI BRAZIL,'IBZL
泰特利乐,'TATE
WISDOMTREE ISSUER PLC  WT US QD,'DGRW
LYXOR INDEX FUND LYXOR CORE STO,'MEUD
ISHARES PLC ISHARES GLBL HY CP,'HYLD
XTRACKERS X S&P500 SWAP,'XSPX
HASTINGS GROUP HOLDINGS PLC ORD,'HSTG
SSGA SPDR ETFS EUROPE I PLC SPD,'ASDV
SSGA SPDR ETFS EUROPE I PLC SPD,'GLAG
WANDISCO PLC ORD 10P,'WAND
INVESCO MARKETS PLC INVESCO ENE,'XLES
INVESCO MARKETS PLC INVESCO KBW,'FTEK
欧洲货币机构投资,'ERM
LXI REIT PLC ORD 1P,'LXI
KKV SECURED LOAN FUND LIMITED C,'KKVX
ISHARES IV PLC ISH EUROPE MOMEN,'IEMD
LEGAL & GENERAL UCITS ETF PUBLI,'LUK2
UBS (IRL) ETF PLC UBS ETF-MSCI,'UC04
ISHARES VI PLC ISHARES DIVERSIF,'COMM
ISHARES VI PLC ISH BBG ROLL SEL,'ROLG
Ashtead集团,'AHT
WISDOMTREE COMMODITY SECURITIES,'LCOR
MONKS INVESTMENT TRUST PLC ORD,'MNKS
洲际酒店(UK),'IHG
ISHARES PLC ISHARES MSCI WORLD,'IWRD
WISDOMTREE ISSUER PLC  WT EM EI,'DEMS
KELLER GROUP PLC ORD 10P,'KLR
MULTI UNITS LUXEMBOURG LYXOR AU,'LAUU
ISHARES PLC ISH EUR HY CRP BOND,'HYGU
BELLWAY PLC ORD 12.5P,'BWY
DCC公司,'DCC
ISHARES IV PLC ISH $TSY 20+ GBP,'IDTG
ISHARES IV PLC ISHS AGEING POPU,'AGED
3I INFRASTRUCTURE PLC ORD NPV,'3IN
XTRACKERS X STOXX600 BASICRESOU,'XSPR
SSGA SPDR ETFS EUROPE II PLC SP,'WNRG
VANGUARD FUNDS PLC VANGUARD FTS,'VFEG
HSBC ETFS PLC HSBC EURO STOXX 5,'H50E
XTRACKERS (IE) PUBLIC LIMITED C,'XDW0
XTRACKERS II X USD ASIACORP BON,'ALQD
SSGA SPDR ETFS EUROPE I PLC SPD,'ACWI
WITAN INVESTMENT TRUST PLC ORD,'WTAN
MCBRIDE PLC ORD 10P,'MCB
ISHARES PLC ISHS MSCI EURO EX-U,'IEUX
RESIDENTIAL SECURE INCOME PLC O,'RESI
REACH PLC ORD 10P,'RCH
NORCROS PLC ORD 10P,'NXR
VANGUARD FUNDS PLC VANGUARD FTS,'VNRT
XTRACKERS X DAX,'XDAX
PUBLIC JOINT STOCK COMPANY SEVE,'SVST
ISHARES V PUBLIC LIMITED COMPAN,'EMCA
ISHARES IV PLC ISHS EDGE MSCI W,'IWSZ
ISHARES V PUBLIC LIMITED COMPAN,'EMCR
威泰克集团,'VTC
BIOTECH GROWTH TRUST (THE) PLC,'BIOG
MURRAY INTERNATIONAL TRUST PLC,'MYI
ISHARES VI PLC ISHRS EDGE MSCI,'MVOL
ISHARES IV PLC ISHS US EQTY BYB,'BACK
SSGA SPDR ETFS EUROPE II PLC SP,'SXLB
OSSIAM IRL ICAV OSSIAM ETF US M,'USMV
盈丰财资市场,'CMCX
WISDOMTREE ISSUER PLC  WT GLOBA,'GGRP
ISHARES V PUBLIC LIMITED COMPAN,'IUCS
MULTI UNITS LUXEMBOURG LYXOR ET,'LSPX
XTRACKERS X MSCI CHINA 1C,'XCX6
LEVERAGE SHARES PUBLIC LIMITED,'2GOO
MULBERRY GROUP PLC ORD 5P,'MUL
LEGAL & GENERAL UCITS ETF PUBLI,'BATT
XTRACKERS (IE) PUBLIC LIMITED C,'XMAW
FIDELITY ASIAN VALUES PLC ORD 2,'FAS
ISHARES PLC ISHARES GLBL CORP B,'CORP
ISHARES IV PLC ISHS MSCI USA SR,'SUAS
ISHARES IV PLC ISHS AUTO & ROBO,'RBOT
LYXOR INDEX FUND LYXOR USD HI Y,'UHYS
WISDOMTREE METAL SECURITIES ETF,'PHPD
莫里逊,'MRW
VOLUTION GROUP PLC ORD GBP0.01,'FAN
JPMORGAN ETFS (IRELAND) ICAV JP,'BBSU
CONVATEC GROUP PLC ORD 10P,'CTEC
WISDOMTREE COMMODITY SECURITIES,'CRUD
PJSC MAGNITOGORSK IRON & STEEL,'MMK
VANGUARD FUNDS PLC VANGUARD S&P,'VUSA
耐斯特,'NXT
ISHARES IV PLC ISHS EDGE MSCI W,'IWFQ
PLUS500 LTD ORD ILS0.01 (DI),'PLUS
MCCARTHY & STONE PLC ORD 8P,'MCS
ISHARES VII PLC ISHRS CORE S&P,'CSP1
MULTI UNITS LUXEMBOURG LYXOR CO,'LCUS
MULTI UNITS LUXEMBOURG LYX ETF,'MVAU
ISHARES PLC ISHARES MSCI AC FE,'IFFF
ISHARES III PLC ISHARES CORE MS,'SMEA
XTRACKERS (IE) PUBLIC LIMITED C,'XUFN
JPMORGAN ETFS (IRELAND) ICAV JP,'JHYP
XTRACKERS X STXX EUROPE TELECOM,'XSKR
WISDOMTREE MULTI ASSET ISSUER P,'3HCL
ISHARES PLC IS GLOBAL CRP BND E,'CRPU
BRUNNER INVESTMENT TRUST PLC OR,'BUT
PLAYTECH PLC ORD NPV,'PTEC
AMUNDI INDEX SOLUTIONS AMUNDI I,'MSRG
SSGA SPDR ETFS EUROPE I PLC SPD,'GLRA
MULTI UNITS LUXEMBOURG LYXOR MS,'ACWL
XTRACKERS II X GLOBAL INFLATION,'XG7U
UBS ETF UBS ETF SDBB GBP DIS,'MDBG
WISDOMTREE COMMODITY SECURITIES,'COFF
FRANKLIN LIBERTYSHARES ICAV FRK,'FRUE
XTRACKERS X MSCI INDONESIA SWAP,'XMID
ISHARES PLC IS E HIGH YIELD CRP,'HIGH
ISHARES VII PLC ISHRS EUR GOVT,'CE31
UBS (IRL) ETF PLC UBS ETF-S&P 5,'UC13
YELLOW CAKE PLC ORD GBP0.01,'YCA
PUBLIC JOINT STOCK COMPANY GAZP,'GAZ
SSGA SPDR ETFS EUROPE I PLC SPD,'GLRE
LEVERAGE SHARES PUBLIC LIMITED,'2GS
LEGAL & GENERAL UCITS ETF PUBLI,'ISPY
XTRACKERS II X GLOBAL GOV BOND,'XGSI
ISHARES VII PLC ISHRS MSCI RUSS,'CSRU
SCHRODER ORIENTAL INCOME FUND L,'SOI
史密斯,'SMDS
ISHARES III PLC ISHRS GLBL INFL,'IGIL
XTRACKERS (IE) PUBLIC LIMITED C,'XUHC
VANGUARD FUNDS PLC VANGUARD GLB,'VMOM
XTRACKERS X STOXX600 HEALTH CAR,'XSDR
XTRACKERS X FTSE EUROPE REAL ES,'XDER
PZ CUSSONS PLC ORD 1P,'PZC
ISHARES PLC ISH $ CORP BOND ETF,'LQGH
ISHARES IV PLC ISH MSCI INDIA U,'IIND
ISHARES VII PLC ISHRS CORE EURO,'CS51
HSBC ETFS PLC HSBC MSCI SA ARA,'HMSA
XTRACKERS X MSCI USA SWAP,'XMUS
INVESCO MARKETS PLC INVESCO UTI,'XLUS
SSGA SPDR ETFS EUROPE I PLC SPD,'SPX5
ISHARES III PLC ISH GLBL INF LI,'GILE
BANKERS INVESTMENT TRUST PLC OR,'BNKR
ISHARES III PLC ISH GLOBAL AGG,'AGGG
SSGA SPDR ETFS EUROPE I PLC SPD,'EMDD
VANGUARD FUNDS PLC VANGUARD USD,'VDCP
XTRACKERS II X USD TREASURIES,'XUTD
XTRACKERS II X GLOBAL INFLATION,'XGIG
ISHARES II PLC ISHRS GLOBAL CLE,'INRG
LYXOR INDEX FUND LYXOR CORE EUR,'MSED
FIDELITY EUROPEAN VALUES PLC OR,'FEV
XTRACKERS X FTSE 100 INCOME,'XUKX
INVESCO MARKETS II PLC IVZ US T,'TREX
HSBC ETFS PLC HSBC S&P 500 UCIT,'HSPX
NOSTRUM OIL & GAS PLC ORD 1P,'NOG
XTRACKERS (IE) PUBLIC LIMITED C,'XUCS
诺里尔斯克镍业,'MNOD
XTRACKERS X STOXX600 OIL & GAS,'XSER
VANGUARD FUNDS PLC VANGUARD FTS,'VWRP
FIRST TRUST GLOBAL FUNDS PUBLIC,'FEXU
ISHARES PLC ISHARES CRE ￡ CORP,'SLXX
MULTI UNITS LUXEMBOURG LYXOR CO,'TIPU
HSBC ETFS PLC HSBC MSCI WORLD U,'HMWO
WISDOMTREE COMMODITY SECURITIES,'LCOP
ISHARES VII PLC ISHRS FTSE 100,'CUKX
ISHARES IV PLC ISHS $ ULTRASHOR,'ERND
AMUNDI INDEX SOLUTIONS AMUNDI P,'PRIU
XTRACKERS X MSCI MALAYSIA 1C $,'XCS3
英国太平洋集团,'APF
VANGUARD FUNDS PLC VANGUARD U.K,'VGVA
INVESCO MARKETS III PLC INVESCO,'PSRU
LYXOR INDEX FUND LYXOR MSCI SMA,'IQCY
AMUNDI ETF AMUNDI INDEX FTSE EP,'EPRA
INVESCO MARKETS PLC INVESCO S&P,'SPXP
ISHARES II PLC ISH $ TIPS ETF G,'ITPG
ROSNEFT OIL COMPANY  GDRS (EACH,'ROSN
VANGUARD FUNDS PLC UK GILT UCIT,'VGOV
ISHARES III PLC ISH GLOB GOVT B,'IGLH
PJSC GAZPROM LEVEL 1 ADS (REPR,'OGZD
ISHARES IV PLC ISHARES EDGE MSC,'IUVL
VANGUARD FUNDS PLC VANGUARD FTS,'VUKG
RHI MAGNESITA N.V. ORD EUR1.00,'RHIM
MULTI UNITS LUXEMBOURG LYXOR CO,'TIPA
WISDOMTREE ISSUER PLC  WT EMERG,'DEM
VANGUARD FUNDS PLC VANGUARD USD,'VDTY
CITY OF LONDON INVESTMENT TRUST,'CTY
ISHARES II PLC ISH $ TBILLS 7-1,'IGTM
ISHARES VII PLC ISHRS MSCI EM A,'CEA1
XTRACKERS II X GLOBAL GOV BOND,'XGSG
SANNE GROUP PLC ORD GBP0.01,'SNN
渣打集团,'STAN
SSGA SPDR ETFS EUROPE I PLC SPD,'UKCO
ISHARES II PLC ISHARES US AGG B,'IUAA
ISHARES PLC ISHARES CORE S&P 50,'IUSA
LEGAL & GENERAL UCITS ETF PUBLI,'RTWO
SSGA SPDR ETFS EUROPE I PLC SPD,'TRSY
雅芳橡胶,'AVON
ISHARES V PUBLIC LIMITED COMPAN,'IRCP
ISHARES III PLC ISHRS CORE MSCI,'SWDA
INVESCO MARKETS PLC INVESCO RUS,'RTYS
MULTI UNITS LUXEMBOURG LY COMMO,'CRBL
ISHARES II PLC ISH $ TIPS 0-5 E,'TI5G
葛兰素史克(UK),'GSK
SSGA SPDR ETFS EUROPE II PLC SP,'SXLP
ISHARES IV PLC ISHS $ TRSRY BD,'IDTL
ISHARES VII PLC ISHRS USD TRSRY,'CBU7
ISHARES IV PLC ISHS HEALTHCARE,'DRDR
FUTURE PLC ORD 15P,'FUTR
SSGA SPDR ETFS EUROPE I PLC SPD,'EUCO
SSGA SPDR ETFS EUROPE II PLC SP,'SXLV
施罗德投资,'SDR
ISHARES III PLC ISH CORE EUR CO,'IEAA
COMMERCIAL INTERNATIONAL BANK (,'CBKD
B&M EUROPEAN VALUE RETAIL S.A.,'BME
ALLIANCE TRUST PLC ORD 2.5P,'ATST
ISHARES IV PLC ISH ELEC V DRIV,'ECAR
ISHARES IV PLC ISHS MSCI EM SRI,'SUES
ISHARES II PLC ISHRS CORE UK GI,'IGLT
ISHARES PLC ISHARES ￡ CORP BD,'ES15
MULTI UNITS FRANCE LYX ETF IBOX,'US10
WISDOMTREE COMMODITY SECURITIES,'LOIL
ISHARES VII PLC ISHRS $ TRSRY B,'CBU0
UBS ETF UBS ETF MSCI WORLD SOCI,'UC44
TWENTYFOUR SELECT MONTHLY INCOM,'SMIF
ISHARES IV PLC ISHS EDGE MSCI E,'IEFQ
ISHARES IV PLC ISH $ TRSRY BOND,'DTLE
EDINBURGH INVESTMENT TRUST PLC,'EDIN
ISHARES PLC ISHARES COR FTSE 10,'ISFD
MULTI UNITS LUXEMBOURG LYX ETF,'L100
FIRST TRUST GLOBAL FUNDS PUBLIC,'FGBL
ISHARES II PLC ISH $ HY CORP BO,'IHHG
ISHARES IV PLC ISHS $ SHORT DUR,'SDIG
ISHARES IV PLC ISHS ￡ ULTRASHO,'ERNS
ISHARES PLC ISHARES EUR H.YLD C,'IHYG
INVESCO MARKETS II PLC INVESCO,'GLTA
可口可乐HBC,'CCH
INVESCO MARKETS II PLC IVZ US T,'TR7S
ISHARES II PLC ISHRS $ TREAS BO,'IDTM
ISHARES V PUBLIC LIMITED COMPAN,'IUES
PIMCO FIXED INCOME SOURCE ETFS,'LDCU
壳牌B,'RDSB
SSGA SPDR ETFS EUROPE II PLC SP,'R2US
VANGUARD FUNDS PLC VANGUARD GLO,'VAGP
ISHARES II PLC ISHARES USD TIPS,'IDTP
ISHARES PLC ISH $ TRES 1-3Y ETF,'IBTE
HSBC ETFS PLC HSBC FTSE 100 UCI,'HUKX
VANGUARD FUNDS PLC VANGUARD EUR,'VECP
WISDOMTREE COMMODITY SECURITIES,'COPA
